Time,Window Size
181.801,13480
181.927,13488
182.053,13496
182.179,13504
182.305,13512
182.431,13520
182.557,13528
182.684,13536
182.81,13544
182.936,13552
183.062,13560
183.188,13568
183.314,13576
183.44,13584
183.566,13592
183.692,13600
183.818,13608
183.944,13616
184.07,13624
184.196,13632
184.323,13640
184.449,13648
184.575,13656
184.701,13664
184.827,13672
184.953,13680
185.079,13688
185.205,13696
185.331,13704
185.457,13712
185.583,13720
185.709,13728
185.836,13736
185.962,13744
186.088,13752
186.214,13760
186.34,13768
186.466,13776
186.592,13784
186.718,13792
186.844,13800
186.97,13808
187.096,13816
187.222,13824
187.348,13832
187.475,13840
187.601,13848
187.727,13856
187.853,13864
187.979,13872
188.105,13880
188.231,13888
188.357,13896
188.483,13904
188.609,13912
188.735,13920
188.861,13928
188.988,13936
189.114,13944
189.24,13952
189.366,13960
189.492,13968
189.618,13976
189.744,13984
189.87,13992
189.996,14000
190.104,14008
190.23,14016
190.356,14024
190.482,14032
190.608,14040
190.734,14048
190.86,14056
190.986,14064
191.112,14072
191.238,14080
191.364,14088
191.49,14096
191.617,14104
191.743,14112
191.869,14120
191.995,14128
192.121,14136
192.247,14144
192.373,14152
192.499,14160
192.625,14168
192.751,14176
192.877,14184
193.003,14192
193.13,14200
193.256,14208
193.382,14216
193.508,14224
193.634,14232
193.76,14240
193.886,14248
194.012,14256
194.138,14264
194.264,14272
194.39,14280
194.516,14288
194.642,14296
194.769,14304
194.895,14312
195.021,14320
195.147,14328
195.336,14336
195.525,14344
195.714,14352
195.903,14360
196.092,14368
196.282,14376
196.471,14384
196.66,14392
196.849,14400
197.038,14408
197.227,14416
197.416,14424
197.605,14432
197.794,14440
197.984,14448
198.173,14456
198.362,14463
198.551,14470
198.74,14477
198.929,14484
199.118,14491
199.244,14498
199.37,14505
199.56,14512
199.749,14519
199.938,14526
200.064,14533
200.19,14540
200.379,14547
200.568,14554
200.757,14561
200.946,14568
201.136,14575
201.325,14582
201.514,14589
201.703,14596
