Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
750,2211,4633548,11822,5541812,11822
751,2211,4639820,11838,5548084,11838
752,2211,4646092,11854,5554356,11854
753,2211,4652364,11870,5560628,11870
754,2211,4658636,11886,5566900,11886
755,2211,4664908,11902,5573172,11902
756,2211,4671180,11918,5579052,11918
757,2211,4677060,11933,5585324,11933
758,2211,4683332,11949,5587284,11949
759,2211,4689604,11965,5587284,11965
760,2211,4695876,11981,5587284,11981
761,2211,4702148,11997,5587284,11997
762,2211,4708420,12013,5587284,12013
763,2211,4714692,12029,5588460,12029
764,2211,4720964,12045,5588460,12045
765,2211,4726060,12058,5597868,12058
766,2211,4731940,12073,5610412,12073
767,2211,4738212,12089,5622956,12089
768,2211,4744484,12105,5635500,12105
769,2211,4750756,12121,5646084,12121
770,2211,4757028,12137,5655492,12137
