Time,RTT
135.268,2.14326
135.395,2.14323
135.521,2.1432
135.647,2.14317
135.773,2.14315
135.899,2.14313
136.025,2.14311
136.151,2.14322
136.277,2.14332
136.403,2.14341
136.529,2.14348
136.655,2.14342
136.781,2.14337
136.908,2.14332
137.034,2.14328
137.16,2.14324
137.286,2.14321
137.412,2.14319
137.538,2.14316
137.664,2.14327
137.79,2.14336
137.916,2.14344
138.042,2.14351
138.168,2.14357
138.294,2.1435
138.42,2.15918
138.547,2.17291
138.673,2.18492
138.799,2.19543
138.925,2.20463
139.051,2.21267
139.177,2.21971
139.303,2.226
139.429,2.2315
139.555,2.23631
139.681,2.24052
139.807,2.24421
139.933,2.2473
140.06,2.25002
140.186,2.25239
140.312,2.25447
140.438,2.25628
140.564,2.25787
140.69,2.25926
140.816,2.2606
140.942,2.26178
141.068,2.2628
141.194,2.2637
141.32,2.26449
141.446,2.26518
141.572,2.26566
141.699,2.26607
141.825,2.26644
141.951,2.26676
142.077,2.26704
142.203,2.26728
142.329,2.2675
142.455,2.26781
142.581,2.26808
142.707,2.26832
142.833,2.26853
142.959,2.26871
143.085,2.26875
143.212,2.26878
143.338,2.26881
143.464,2.26883
143.59,2.26885
143.716,2.26887
143.842,2.26889
143.968,2.26902
144.094,2.26915
144.22,2.26925
144.346,2.26934
144.472,2.26943
144.598,2.2695
144.724,2.26943
144.851,2.26938
144.977,2.26933
145.103,2.26929
145.229,2.26925
145.355,2.26922
145.481,2.26919
145.607,2.26929
145.733,2.26938
145.859,2.26946
145.985,2.26952
146.111,2.26958
146.237,2.26951
146.364,2.26945
146.49,2.26939
146.616,2.26934
146.742,2.2693
146.868,2.26926
146.994,2.26923
147.12,2.26932
147.246,2.26941
147.372,2.26948
147.498,2.26955
147.624,2.2696
147.75,2.26965
147.876,2.26957
148.003,2.28525
148.129,2.29897
148.255,2.31097
148.381,2.32147
148.507,2.33066
148.633,2.33871
148.759,2.34587
148.885,2.35213
149.011,2.35762
149.137,2.36241
149.263,2.36661
149.389,2.37028
149.516,2.37337
149.642,2.37608
149.768,2.37844
149.894,2.38051
150.02,2.38232
150.146,2.3839
150.272,2.38542
150.398,2.38674
150.524,2.3879
150.65,2.38891
150.776,2.38979
150.902,2.39057
151.028,2.39125
151.155,2.39172
151.281,2.39213
151.407,2.39249
151.533,2.3928
151.659,2.39308
151.785,2.39331
151.911,2.39365
152.037,2.39394
152.163,2.3942
152.289,2.39443
152.415,2.39462
152.541,2.39479
152.668,2.39482
152.794,2.39484
152.92,2.39486
153.046,2.39488
153.172,2.39489
