Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
791,55,4913044,12535,4973020,12535
792,55,4919316,12551,4979292,12551
793,55,4925588,12567,4985564,12567
794,55,4931860,12583,4991836,12583
795,55,4938132,12599,4998500,12599
796,55,4944404,12615,5004772,12615
797,55,4950676,12631,5010260,12631
798,55,4956556,12646,5016532,12646
799,55,4962828,12662,5022804,12662
800,55,4969100,12678,5029076,12678
801,55,4975372,12694,5035348,12694
802,55,4981644,12710,5041620,12710
803,55,4987916,12726,5047892,12726
804,55,4994188,12742,5054164,12742
805,55,5000068,12757,5060436,12757
806,55,5006340,12773,5066708,12773
807,55,5012612,12789,5072980,12789
808,55,5018884,12805,5079252,12805
809,55,5025156,12821,5085916,12821
810,55,5031428,12837,5092188,12837
811,55,5037700,12853,5097676,12853
812,55,5043972,12869,5103948,12869
813,55,5049852,12884,5110220,12884
814,55,5056124,12900,5116492,12900
815,55,5062396,12916,5122764,12916
816,55,5068668,12932,5129036,12932
817,55,5074940,12948,5135308,12948
818,55,5081212,12964,5141580,12964
819,55,5087484,12980,5147852,12980
820,55,5093364,12995,5154124,12995
821,55,5099636,13011,5160396,13011
822,55,5105908,13027,5166668,13027
823,55,5112180,13043,5172940,13043
824,55,5118452,13059,5179604,13059
825,55,5124724,13075,5185876,13075
826,55,5130996,13091,5191364,13091
827,55,5136876,13106,5197636,13106
828,55,5143148,13122,5203908,13122
829,55,5149420,13138,5210180,13138
830,55,5155692,13154,5216452,13154
831,55,5161964,13170,5222724,13170
832,55,5168236,13186,5228996,13186
833,55,5174508,13202,5235268,13202
834,55,5180780,13218,5241540,13218
835,55,5186660,13233,5247812,13233
836,55,5192932,13249,5254084,13249
837,55,5199204,13265,5260356,13265
838,55,5205476,13281,5267020,13281
839,55,5211748,13297,5273292,13297
840,55,5218020,13313,5279564,13313
841,55,5224292,13329,5285052,13329
842,55,5230172,13344,5291324,13344
843,55,5236444,13360,5297596,13360
844,55,5242716,13376,5303868,13376
845,55,5248988,13392,5310140,13392
846,55,5255260,13408,5316412,13408
847,55,5261532,13424,5322684,13424
848,55,5267804,13440,5328956,13440
849,55,5273684,13455,5335228,13455
850,55,5279956,13471,5341500,13471
851,55,5286228,13487,5347772,13487
852,55,5292500,13503,5354436,13503
853,55,5298772,13519,5360708,13519
854,55,5305044,13535,5366980,13535
855,55,5311316,13551,5372468,13551
856,55,5317588,13567,5378740,13567
857,55,5323468,13582,5385012,13582
858,55,5329740,13598,5391284,13598
859,55,5336012,13614,5397556,13614
860,55,5342284,13630,5403828,13630
861,55,5348556,13646,5410100,13646
862,55,5354828,13662,5416372,13662
863,55,5361100,13678,5422644,13678
864,55,5366980,13693,5428916,13693
865,55,5373252,13709,5435188,13709
866,55,5379524,13725,5441460,13725
867,55,5385796,13741,5448124,13741
868,55,5392068,13757,5454396,13757
869,55,5398340,13773,5460668,13773
870,55,5404612,13789,5466156,13789
871,55,5410492,13804,5472428,13804
872,55,5416764,13820,5478700,13820
873,55,5423036,13836,5484972,13836
874,55,5429308,13852,5491244,13852
875,55,5435580,13868,5497516,13868
876,55,5441852,13884,5503788,13884
877,55,5448124,13900,5510060,13900
878,55,5454004,13915,5516332,13915
879,55,5460276,13931,5522604,13931
880,55,5466548,13947,5528876,13947
881,55,5472820,13963,5535540,13963
882,55,5479092,13979,5541812,13979
883,55,5485364,13995,5548084,13995
884,55,5491636,14011,5553572,14011
885,55,5497908,14027,5559844,14027
886,55,5503788,14042,5566116,14042
887,55,5510060,14058,5572388,14058
888,55,5516332,14074,5578660,14074
889,55,5522604,14090,5584932,14090
890,55,5528876,14106,5591204,14106
891,55,5535148,14122,5597476,14122
892,55,5541420,14138,5603748,14138
893,55,5547300,14153,5610020,14153
894,55,5553572,14169,5616292,14169
895,55,5559844,14185,5622956,14185
896,55,5566116,14201,5629228,14201
897,55,5572388,14217,5635500,14217
898,55,5578660,14233,5641772,14233
899,55,5584932,14249,5647260,14249
900,55,5590812,14264,5653532,14264
901,55,5597084,14280,5659804,14280
902,55,5603356,14296,5666076,14296
903,55,5609628,14312,5672348,14312
904,55,5615900,14328,5678620,14328
905,55,5622172,14344,5684892,14344
906,55,5628444,14360,5691164,14360
907,55,5634716,14376,5697436,14376
908,55,5640596,14391,5703708,14391
909,55,5646868,14407,5710372,14407
910,55,5653140,14423,5716644,14423
911,55,5659412,14439,5722916,14439
912,55,5665684,14455,5729188,14455
913,55,5671956,14471,5735460,14471
914,55,5678228,14487,5740948,14487
915,55,5684108,14502,5747220,14502
916,55,5690380,14518,5753492,14518
917,55,5696652,14534,5759764,14534
918,55,5702924,14550,5766036,14550
919,55,5709196,14566,5772308,14566
920,55,5715468,14582,5778580,14582
921,55,5721740,14598,5784852,14598
922,55,5727620,14613,5791124,14613
923,55,5733892,14629,5797396,14629
924,55,5740164,14645,5804060,14645
925,55,5746436,14661,5810332,14661
926,55,5752708,14677,5816604,14677
927,55,5758980,14693,5822876,14693
928,55,5765252,14709,5828364,14709
929,55,5771524,14725,5834636,14725
930,55,5777404,14740,5840908,14740
931,55,5783676,14756,5847180,14756
932,55,5789948,14772,5853452,14772
933,55,5796220,14788,5859724,14788
934,55,5802492,14804,5865996,14804
935,55,5808764,14820,5872268,14820
936,55,5815036,14836,5878540,14836
937,55,5820916,14851,5884812,14851
938,55,5827188,14867,5891476,14867
939,55,5833460,14883,5897748,14883
940,55,5839732,14899,5904020,14899
941,55,5846004,14915,5910292,14915
942,55,5852276,14931,5916564,14931
943,55,5858548,14947,5922052,14947
944,55,5864428,14962,5928324,14962
945,55,5870700,14978,5934596,14978
946,55,5876972,14994,5940868,14994
947,55,5883244,15010,5947140,15010
948,55,5889516,15026,5953412,15026
949,55,5895788,15042,5959684,15042
950,55,5902060,15058,5965956,15058
951,55,5907940,15073,5972228,15073
952,56,5914212,15089,5978892,15089
953,56,5920484,15105,5985164,15105
954,56,5926756,15121,5991436,15121
955,56,5933028,15137,5997708,15137
956,56,5939300,15153,6003980,15153
957,56,5945572,15169,6009468,15169
958,56,5951844,15185,6015740,15185
959,56,5957724,15200,6022012,15200
960,56,5963996,15216,6028284,15216
961,56,5970268,15232,6034556,15232
962,56,5976540,15248,6040828,15248
963,56,5982812,15264,6047100,15264
964,56,5989084,15280,6053372,15280
965,56,5995356,15296,6059252,15296
966,57,6001236,15311,6066700,15311
967,65,6007508,15327,6076108,15327
968,73,6013780,15343,6085516,15343
969,81,6020052,15359,6094924,15359
970,89,6026324,15375,6104332,15375
971,96,6032596,15391,6113740,15391
972,104,6038868,15407,6121972,15407
973,109,6044748,15422,6129812,15422
974,109,6051020,15438,6136084,15438
975,109,6057292,15454,6142356,15454
976,109,6063564,15470,6148628,15470
977,109,6069836,15486,6154900,15486
978,109,6076108,15502,6160780,15502
979,109,6082380,15518,6166660,15518
980,109,6088652,15534,6172932,15534
981,109,6094532,15549,6179204,15549
982,109,6100804,15565,6185476,15565
983,109,6107076,15581,6191748,15581
984,109,6113348,15597,6198020,15597
985,109,6119620,15613,6198804,15613
986,109,6125892,15629,6198804,15629
987,109,6132164,15645,6198804,15645
988,109,6138044,15660,6198804,15660
989,109,6144316,15676,6198804,15676
990,109,6150588,15692,6198804,15692
991,109,6156076,15706,6199588,15706
992,109,6159604,15715,6203900,15715
993,109,6165092,15729,6211740,15729
994,109,6171364,15745,6219580,15745
995,109,6177636,15761,6232124,15761
996,109,6183908,15777,6235652,15777
997,109,6190180,15793,6241924,15793
998,109,6196452,15809,6247412,15809
999,109,6202724,15825,6252116,15825
1000,109,6208996,15841,6257996,15841
1001,109,6214876,15856,6262700,15856
1002,109,6221148,15872,6269364,15872
1003,109,6227420,15888,6274852,15888
1004,109,6233692,15904,6280340,15904
1005,109,6239964,15920,6287396,15920
1006,109,6246236,15936,6293276,15936
1007,109,6252508,15952,6300332,15952
1008,109,6258388,15967,6306996,15967
1009,109,6264660,15983,6313268,15983
1010,109,6270932,15999,6320324,15999
1011,109,6277204,16015,6326596,16015
1012,109,6283476,16031,6332476,16031
1013,109,6289748,16047,6337964,16047
1014,109,6296020,16063,6341884,16063
1015,109,6301900,16078,6348548,16078
1016,109,6308172,16094,6355212,16094
1017,109,6314444,16110,6361484,16110
1018,109,6320716,16126,6368148,16126
1019,109,6326988,16142,6374420,16142
1020,109,6333260,16158,6381084,16158
1021,109,6339532,16174,6387356,16174
1022,109,6345412,16189,6394020,16189
1023,109,6351684,16205,6400292,16205
1024,109,6357956,16221,6406956,16221
1025,109,6364228,16237,6413228,16237
1026,109,6370500,16253,6419892,16253
1027,109,6376772,16269,6426164,16269
1028,109,6383044,16285,6431652,16285
1029,109,6389316,16301,6438316,16301
1030,109,6395196,16316,6444588,16316
1031,109,6401468,16332,6451252,16332
1032,109,6407740,16348,6457524,16348
1033,109,6414012,16364,6463796,16364
1034,109,6420284,16380,6470460,16380
1035,109,6426556,16396,6476732,16396
1036,109,6432828,16412,6483004,16412
1037,109,6438708,16427,6489668,16427
1038,109,6444980,16443,6495940,16443
1039,109,6451252,16459,6502212,16459
1040,109,6457524,16475,6508876,16475
1041,109,6463796,16491,6515148,16491
1042,109,6470068,16507,6521420,16507
1043,109,6476340,16523,6527300,16523
1044,109,6482220,16538,6533572,16538
1045,109,6488492,16554,6539844,16554
1046,109,6494764,16570,6546508,16570
1047,109,6501036,16586,6552780,16586
1048,109,6507308,16602,6559052,16602
1049,109,6513580,16618,6565716,16618
1050,109,6519852,16634,6571988,16634
1051,109,6526124,16650,6578260,16650
1052,109,6532004,16665,6584532,16665
1053,109,6538276,16681,6591196,16681
1054,109,6544548,16697,6597468,16697
1055,109,6550820,16713,6603740,16713
1056,109,6557092,16729,6610404,16729
1057,109,6563364,16745,6616676,16745
1058,109,6569636,16761,6622164,16761
1059,109,6575516,16776,6628436,16776
1060,109,6581788,16792,6635100,16792
1061,109,6588060,16808,6641372,16808
1062,109,6594332,16824,6647644,16824
1063,109,6600604,16840,6653916,16840
1064,109,6606876,16856,6660580,16856
1065,109,6613148,16872,6666852,16872
1066,109,6619028,16887,6673124,16887
1067,109,6625300,16903,6679396,16903
1068,109,6631572,16919,6686060,16919
1069,109,6637844,16935,6692332,16935
1070,109,6644116,16951,6698604,16951
1071,109,6650388,16967,6704876,16967
1072,109,6656660,16983,6710756,16983
1073,109,6662540,16998,6717028,16998
1074,109,6668812,17014,6723300,17014
1075,109,6675084,17030,6729572,17030
1076,109,6681356,17046,6736236,17046
1077,109,6687628,17062,6742508,17062
1078,109,6693900,17078,6748780,17078
1079,109,6700172,17094,6755052,17094
1080,109,6706444,17110,6761324,17110
1081,109,6712324,17125,6767988,17125
1082,109,6718596,17141,6774260,17141
1083,109,6724868,17157,6780532,17157
1084,109,6731140,17173,6786804,17173
1085,109,6737412,17189,6793468,17189
1086,109,6743684,17205,6799740,17205
1087,109,6749956,17221,6805228,17221
1088,109,6755836,17236,6811500,17236
1089,109,6762108,17252,6817772,17252
1090,109,6768380,17268,6824436,17268
1091,109,6774652,17284,6830708,17284
1092,109,6780924,17300,6836980,17300
1093,109,6787196,17316,6843252,17316
1094,109,6793468,17332,6849524,17332
1095,109,6799348,17347,6856188,17347
1096,109,6805620,17363,6862460,17363
1097,109,6811892,17379,6868732,17379
1098,109,6818164,17395,6875004,17395
1099,109,6824436,17411,6881276,17411
1100,109,6830708,17427,6887940,17427
1101,109,6836980,17443,6893428,17443
1102,109,6843252,17459,6899700,17459
1103,109,6849132,17474,6905972,17474
1104,109,6855404,17490,6912244,17490
1105,109,6861676,17506,6918908,17506
1106,109,6867948,17522,6925180,17522
1107,109,6874220,17538,6931452,17538
1108,109,6880492,17554,6937724,17554
1109,109,6886764,17570,6943996,17570
1110,109,6892644,17585,6950268,17585
1111,109,6898916,17601,6956932,17601
1112,109,6905188,17617,6963204,17617
1113,109,6911460,17633,6969476,17633
1114,109,6917732,17649,6975748,17649
1115,109,6924004,17665,6982020,17665
1116,109,6930276,17681,6987900,17681
1117,109,6936156,17696,6994172,17696
1118,109,6942428,17712,7000444,17712
1119,109,6948700,17728,7006716,17728
1120,109,6954972,17744,7012988,17744
1121,109,6961244,17760,7019652,17760
1122,109,6967516,17776,7025924,17776
1123,109,6973788,17792,7032196,17792
1124,109,6980060,17808,7038468,17808
1125,109,6985940,17823,7044740,17823
1126,109,6992212,17839,7051012,17839
1127,109,6998484,17855,7057676,17855
1128,109,7004756,17871,7063948,17871
1129,109,7011028,17887,7070220,17887
1130,109,7017300,17903,7076492,17903
1131,109,7023572,17919,7081980,17919
1132,109,7029452,17934,7088252,17934
1133,109,7035724,17950,7094916,17950
1134,109,7041996,17966,7101188,17966
1135,109,7048268,17982,7107460,17982
1136,109,7054540,17998,7113732,17998
1137,109,7060812,18014,7120004,18014
1138,109,7067084,18030,7126276,18030
1139,109,7072964,18045,7132940,18045
1140,109,7079236,18061,7139212,18061
1141,109,7085508,18077,7145484,18077
1142,109,7091780,18093,7151756,18093
1143,109,7098052,18109,7158028,18109
1144,109,7104324,18125,7164300,18125
1145,109,7110596,18141,7170180,18141
1146,109,7116476,18156,7176452,18156
1147,109,7122748,18172,7182724,18172
1148,109,7129020,18188,7188996,18188
1149,109,7135292,18204,7195268,18204
1150,109,7141564,18220,7201540,18220
1151,109,7147836,18236,7207812,18236
1152,109,7154108,18252,7214476,18252
1153,109,7160380,18268,7220748,18268
1154,109,7166260,18283,7227020,18283
1155,109,7172532,18299,7233292,18299
1156,109,7178804,18315,7239564,18315
1157,109,7185076,18331,7245836,18331
1158,109,7191348,18347,7252500,18347
1159,109,7197620,18363,7258772,18363
1160,109,7203892,18379,7264260,18379
1161,109,7209772,18394,7270532,18394
1162,109,7216044,18410,7276804,18410
1163,109,7222316,18426,7283076,18426
1164,109,7228588,18442,7289740,18442
1165,109,7234860,18458,7296012,18458
1166,109,7241132,18474,7302284,18474
1167,109,7247404,18490,7308556,18490
1168,109,7253284,18505,7314828,18505
1169,109,7259556,18521,7321100,18521
1170,109,7265828,18537,7327372,18537
1171,109,7272100,18553,7334036,18553
1172,109,7278372,18569,7340308,18569
1173,109,7284644,18585,7346580,18585
1174,109,7290916,18601,7352068,18601
1175,109,7297188,18617,7358340,18617
1176,109,7303068,18632,7364612,18632
1177,109,7309340,18648,7370884,18648
1178,109,7315612,18664,7377156,18664
1179,109,7321884,18680,7383820,18680
1180,109,7328156,18696,7390092,18696
1181,109,7334428,18712,7396364,18712
1182,109,7340700,18728,7402636,18728
1183,109,7346580,18743,7408908,18743
1184,109,7352852,18759,7415180,18759
1185,109,7359124,18775,7421452,18775
1186,109,7365396,18791,7428116,18791
1187,109,7371668,18807,7434388,18807
1188,109,7377940,18823,7440660,18823
1189,109,7384212,18839,7446148,18839
1190,109,7390092,18854,7452420,18854
1191,109,7396364,18870,7458692,18870
1192,109,7402636,18886,7464964,18886
1193,109,7408908,18902,7471628,18902
1194,109,7415180,18918,7477900,18918
1195,109,7421452,18934,7484172,18934
1196,109,7427724,18950,7490444,18950
1197,109,7433996,18966,7496716,18966
1198,109,7439876,18981,7502988,18981
1199,109,7446148,18997,7509260,18997
1200,109,7452420,19013,7515924,19013
1201,109,7458692,19029,7522196,19029
1202,109,7464964,19045,7528468,19045
1203,109,7471236,19061,7533956,19061
1204,109,7477508,19077,7540228,19077
1205,109,7483388,19092,7546500,19092
1206,109,7489660,19108,7552772,19108
1207,109,7495932,19124,7559436,19124
1208,109,7502204,19140,7565708,19140
1209,109,7508476,19156,7571980,19156
1210,109,7514748,19172,7578252,19172
1211,109,7521020,19188,7584524,19188
1212,109,7526900,19203,7590796,19203
1213,109,7533172,19219,7597068,19219
1214,109,7539444,19235,7603732,19235
1215,109,7545716,19251,7610004,19251
1216,109,7551988,19267,7616276,19267
1217,109,7558260,19283,7622548,19283
1218,109,7564532,19299,7628036,19299
1219,109,7570412,19314,7634308,19314
1220,109,7576684,19330,7640580,19330
1221,109,7582956,19346,7646852,19346
1222,109,7589228,19362,7653516,19362
1223,109,7595500,19378,7659788,19378
1224,109,7601772,19394,7666060,19394
1225,109,7608044,19410,7672332,19410
1226,109,7614316,19426,7678604,19426
1227,109,7620196,19441,7684876,19441
1228,109,7626468,19457,7691148,19457
1229,109,7632740,19473,7697420,19473
1230,109,7639012,19489,7704084,19489
1231,109,7645284,19505,7710356,19505
1232,109,7651556,19521,7716628,19521
1233,109,7657828,19537,7722116,19537
1234,109,7663708,19552,7728388,19552
1235,109,7669980,19568,7734660,19568
1236,109,7676252,19584,7740932,19584
1237,109,7682524,19600,7747204,19600
1238,109,7688796,19616,7753476,19616
1239,109,7695068,19632,7760140,19632
1240,109,7701340,19648,7766412,19648
1241,109,7707220,19663,7772684,19663
1242,109,7713492,19679,7778956,19679
1243,109,7719764,19695,7785228,19695
1244,109,7726036,19711,7791500,19711
1245,109,7732308,19727,7797772,19727
1246,109,7738580,19743,7804044,19743
1247,109,7744852,19759,7809532,19759
1248,109,7751124,19775,7816196,19775
1249,109,7757004,19790,7822468,19790
1250,109,7763276,19806,7828740,19806
1251,109,7769548,19822,7835012,19822
1252,109,7775820,19838,7841284,19838
1253,109,7782092,19854,7847556,19854
1254,109,7788364,19870,7853828,19870
1255,109,7794636,19886,7860100,19886
1256,109,7800516,19901,7866764,19901
1257,109,7806788,19917,7873036,19917
1258,109,7813060,19933,7879308,19933
1259,109,7819332,19949,7885580,19949
1260,109,7825604,19965,7891852,19965
1261,109,7831876,19981,7898124,19981
1262,109,7838148,19997,7903612,19997
1263,109,7844028,20012,7909884,20012
1264,109,7850300,20028,7916156,20028
1265,109,7856572,20044,7922820,20044
1266,109,7862844,20060,7929092,20060
1267,109,7869116,20076,7935364,20076
1268,109,7875388,20092,7941636,20092
1269,109,7881660,20108,7947908,20108
1270,109,7887540,20123,7954180,20123
1271,109,7893812,20139,7960452,20139
1272,109,7900084,20155,7966724,20155
1273,109,7906356,20171,7973388,20171
1274,109,7912628,20187,7979660,20187
1275,109,7918900,20203,7985932,20203
1276,109,7925172,20219,7991420,20219
1277,109,7931444,20235,7997692,20235
1278,109,7937324,20250,8003964,20250
1279,109,7943596,20266,8010236,20266
1280,109,7949868,20282,8016508,20282
1281,109,7956140,20298,8022780,20298
1282,109,7962412,20314,8029444,20314
1283,109,7968684,20330,8035716,20330
1284,109,7974956,20346,8041988,20346
1285,109,7980836,20361,8048260,20361
1286,109,7987108,20377,8054532,20377
1287,109,7993380,20393,8060804,20393
1288,109,7999652,20409,8067076,20409
1289,109,8005924,20425,8073348,20425
1290,109,8012196,20441,8080012,20441
1291,109,8018468,20457,8085500,20457
1292,109,8024348,20472,8091772,20472
1293,109,8030620,20488,8098044,20488
1294,109,8036892,20504,8104316,20504
1295,109,8043164,20520,8110588,20520
1296,109,8049436,20536,8116860,20536
1297,109,8055708,20552,8123132,20552
1298,109,8061980,20568,8129404,20568
1299,109,8068252,20584,8136068,20584
1300,109,8074132,20599,8142340,20599
1301,109,8080404,20615,8148612,20615
1302,109,8086676,20631,8154884,20631
1303,109,8092948,20647,8161156,20647
1304,109,8099220,20663,8167428,20663
1305,109,8105492,20679,8173700,20679
1306,109,8111764,20695,8179188,20695
1307,109,8117644,20710,8185460,20710
1308,109,8123916,20726,8192124,20726
1309,109,8130188,20742,8198396,20742
1310,109,8136460,20758,8204668,20758
1311,109,8142732,20774,8210940,20774
1312,109,8149004,20790,8217212,20790
1313,109,8155276,20806,8223484,20806
1314,109,8161156,20821,8229756,20821
1315,109,8167428,20837,8236028,20837
1316,109,8173700,20853,8242692,20853
1317,109,8179972,20869,8248964,20869
1318,109,8186244,20885,8255236,20885
1319,109,8192516,20901,8261508,20901
1320,109,8198788,20917,8266996,20917
1321,109,8205060,20933,8273268,20933
1322,109,8210940,20948,8279540,20948
1323,109,8217212,20964,8285812,20964
1324,109,8223484,20980,8292084,20980
1325,109,8229756,20996,8298356,20996
1326,109,8236028,21012,8304628,21012
1327,109,8242300,21028,8311292,21028
1328,109,8248572,21044,8317564,21044
1329,109,8254452,21059,8323836,21059
1330,109,8260724,21075,8330108,21075
1331,109,8266996,21091,8336380,21091
1332,109,8273268,21107,8342652,21107
1333,109,8279540,21123,8348924,21123
1334,109,8285812,21139,8355196,21139
1335,109,8292084,21155,8360684,21155
1336,109,8297964,21170,8366956,21170
1337,109,8304236,21186,8373228,21186
1338,109,8310508,21202,8379892,21202
1339,109,8316780,21218,8386164,21218
1340,109,8323052,21234,8392436,21234
1341,109,8329324,21250,8398708,21250
1342,109,8335596,21266,8404980,21266
1343,109,8341476,21281,8411252,21281
1344,109,8347748,21297,8417524,21297
1345,109,8354020,21313,8423796,21313
1346,109,8360292,21329,8430068,21329
1347,109,8366564,21345,8436340,21345
1348,109,8372836,21361,8443004,21361
1349,109,8379108,21377,8448492,21377
1350,109,8385380,21393,8454764,21393
1351,109,8391260,21408,8461036,21408
1352,109,8397532,21424,8467308,21424
1353,109,8403804,21440,8473580,21440
1354,109,8410076,21456,8479852,21456
1355,109,8416348,21472,8486124,21472
1356,109,8422620,21488,8492396,21488
1357,109,8428892,21504,8498668,21504
1358,109,8434772,21519,8504940,21519
1359,109,8441044,21535,8511604,21535
1360,109,8447316,21551,8517876,21551
1361,109,8453588,21567,8524148,21567
1362,109,8459860,21583,8530420,21583
1363,109,8466132,21599,8536692,21599
1364,109,8472404,21615,8542180,21615
1365,109,8478284,21630,8548452,21630
1366,109,8484556,21646,8554724,21646
1367,109,8490828,21662,8560996,21662
1368,109,8497100,21678,8567268,21678
1369,109,8503372,21694,8573540,21694
1370,109,8509644,21710,8580204,21710
1371,109,8515916,21726,8586476,21726
1372,109,8522188,21742,8592748,21742
1373,109,8528068,21757,8599020,21757
1374,109,8534340,21773,8605292,21773
1375,109,8540612,21789,8611564,21789
1376,109,8546884,21805,8617836,21805
1377,109,8553156,21821,8624108,21821
1378,109,8559428,21837,8630380,21837
1379,109,8565700,21853,8635868,21853
1380,109,8571580,21868,8642532,21868
1381,109,8577852,21884,8648804,21884
1382,109,8584124,21900,8655076,21900
1383,109,8590396,21916,8661348,21916
1384,109,8596668,21932,8667620,21932
1385,109,8602940,21948,8673892,21948
1386,109,8609212,21964,8680164,21964
1387,109,8615092,21979,8686436,21979
1388,109,8621364,21995,8692708,21995
1389,109,8627636,22011,8698980,22011
1390,109,8633908,22027,8705252,22027
1391,109,8640180,22043,8711916,22043
1392,109,8646452,22059,8718188,22059
1393,109,8652724,22075,8723676,22075
1394,109,8658996,22091,8729948,22091
1395,109,8664876,22106,8736220,22106
1396,109,8671148,22122,8742492,22122
1397,109,8677420,22138,8748764,22138
1398,109,8683692,22154,8755036,22154
1399,109,8689964,22170,8761308,22170
1400,109,8696236,22186,8767580,22186
1401,109,8702508,22202,8773852,22202
1402,109,8708388,22217,8780516,22217
1403,109,8714660,22233,8786788,22233
1404,109,8720932,22249,8793060,22249
1405,109,8727204,22265,8799332,22265
1406,109,8733476,22281,8805604,22281
1407,109,8739748,22297,8811876,22297
1408,109,8746020,22313,8817364,22313
1409,109,8751900,22328,8823636,22328
1410,109,8758172,22344,8829908,22344
1411,109,8764444,22360,8836180,22360
1412,109,8770716,22376,8842452,22376
1413,109,8776988,22392,8849116,22392
1414,109,8783260,22408,8855388,22408
1415,109,8789532,22424,8861660,22424
1416,109,8795412,22439,8867932,22439
1417,109,8801684,22455,8874204,22455
1418,109,8807956,22471,8880476,22471
1419,109,8814228,22487,8886748,22487
1420,109,8820500,22503,8893020,22503
1421,109,8826772,22519,8899292,22519
1422,109,8833044,22535,8904780,22535
1423,109,8839316,22551,8911444,22551
1424,109,8845196,22566,8917716,22566
1425,109,8851468,22582,8923988,22582
1426,109,8857740,22598,8930260,22598
1427,109,8864012,22614,8936532,22614
1428,109,8870284,22630,8942804,22630
1429,109,8876556,22646,8949076,22646
1430,109,8882828,22662,8955348,22662
1431,109,8888708,22677,8961620,22677
1432,109,8894980,22693,8967892,22693
1433,109,8901252,22709,8974164,22709
1434,109,8907524,22725,8980828,22725
1435,109,8913796,22741,8987100,22741
1436,109,8920068,22757,8993372,22757
1437,109,8926340,22773,8998860,22773
1438,109,8932220,22788,9005132,22788
1439,109,8938492,22804,9011404,22804
1440,109,8944764,22820,9017676,22820
1441,109,8951036,22836,9023948,22836
1442,109,8957308,22852,9030220,22852
1443,109,8963580,22868,9036492,22868
1444,109,8969852,22884,9042764,22884
1445,109,8976124,22900,9049428,22900
1446,109,8982004,22915,9055700,22915
1447,109,8988276,22931,9061972,22931
1448,109,8994548,22947,9068244,22947
1449,109,9000820,22963,9074516,22963
1450,109,9007092,22979,9080788,22979
1451,109,9013364,22995,9087060,22995
1452,109,9019636,23011,9092548,23011
1453,109,9025516,23026,9098820,23026
1454,109,9031788,23042,9105092,23042
1455,109,9038060,23058,9111756,23058
1456,109,9044332,23074,9118028,23074
1457,109,9050604,23090,9124300,23090
1458,109,9056876,23106,9130572,23106
1459,109,9063148,23122,9136844,23122
1460,109,9069028,23137,9143116,23137
1461,109,9075300,23153,9149388,23153
1462,109,9081572,23169,9155660,23169
1463,109,9087844,23185,9161932,23185
1464,109,9094116,23201,9168204,23201
1465,109,9100388,23217,9174476,23217
1466,109,9106660,23233,9180356,23233
1467,109,9112540,23248,9186628,23248
1468,109,9118812,23264,9192900,23264
1469,109,9125084,23280,9199172,23280
1470,109,9131356,23296,9205444,23296
1471,109,9137628,23312,9211716,23312
1472,109,9143900,23328,9217988,23328
1473,109,9150172,23344,9224260,23344
1474,109,9156444,23360,9230532,23360
1475,109,9162324,23375,9236804,23375
1476,109,9168596,23391,9243076,23391
1477,109,9174868,23407,9249740,23407
1478,109,9181140,23423,9256012,23423
1479,109,9187412,23439,9262284,23439
1480,109,9193684,23455,9268556,23455
1481,109,9199956,23471,9274044,23471
1482,109,9205836,23486,9280316,23486
1483,109,9212108,23502,9286588,23502
1484,109,9218380,23518,9292860,23518
1485,109,9224652,23534,9299132,23534
1486,109,9230924,23550,9305404,23550
1487,109,9237196,23566,9311676,23566
1488,109,9243468,23582,9318340,23582
1489,109,9249348,23597,9324612,23597
1490,109,9255620,23613,9330884,23613
1491,109,9261892,23629,9337156,23629
1492,109,9268164,23645,9343428,23645
1493,109,9274436,23661,9349700,23661
1494,109,9280708,23677,9355972,23677
1495,109,9286980,23693,9361460,23693
1496,109,9293252,23709,9367732,23709
1497,109,9299132,23724,9374004,23724
1498,109,9305404,23740,9380668,23740
1499,109,9311676,23756,9386940,23756
1500,109,9317948,23772,9393212,23772
1501,109,9324220,23788,9399484,23788
1502,109,9330492,23804,9405756,23804
1503,109,9336764,23820,9412028,23820
1504,109,9342644,23835,9418300,23835
1505,109,9348916,23851,9424572,23851
1506,109,9355188,23867,9430844,23867
1507,109,9361460,23883,9437116,23883
1508,109,9367732,23899,9443388,23899
1509,109,9374004,23915,9449660,23915
1510,109,9380276,23931,9455148,23931
1511,109,9386156,23946,9461420,23946
1512,109,9392428,23962,9467692,23962
1513,109,9398700,23978,9474356,23978
1514,109,9404972,23994,9480628,23994
1515,109,9411244,24010,9486900,24010
1516,109,9417516,24026,9493172,24026
1517,109,9423788,24042,9499444,24042
1518,109,9430060,24058,9505716,24058
1519,109,9435940,24073,9511988,24073
1520,109,9442212,24089,9518260,24089
1521,109,9448484,24105,9524532,24105
1522,109,9454756,24121,9530804,24121
1523,109,9461028,24137,9537076,24137
1524,109,9467300,24153,9543348,24153
1525,109,9473572,24169,9548836,24169
1526,109,9479452,24184,9555108,24184
1527,109,9485724,24200,9561772,24200
1528,109,9491996,24216,9568044,24216
1529,109,9498268,24232,9574316,24232
1530,109,9504540,24248,9580588,24248
1531,109,9510812,24264,9586860,24264
1532,109,9517084,24280,9593132,24280
1533,109,9522964,24295,9599404,24295
1534,109,9529236,24311,9605676,24311
1535,109,9535508,24327,9611948,24327
1536,109,9541780,24343,9618220,24343
